Ticker,Date,Year,Quarter,Positive_Ratio,Negative_Ratio,Uncertainty_Ratio,Net_Sentiment
MS,2018-04-18 17:39:09,2018,1,0.0378,0.0237,0.0168,0.014100000000000001
ABT,2018-04-18 18:05:09,2018,1,0.0445,0.0221,0.0128,0.022399999999999996
AXP,2018-04-19 01:33:11,2018,1,0.028,0.0177,0.0146,0.0103
PG,2018-04-19 20:50:09,2018,3,0.052,0.0247,0.01,0.027299999999999998
NVS,2018-04-19 23:03:07,2018,1,0.037,0.0231,0.0144,0.0139
TSM,2018-04-20 00:24:10,2018,1,0.0239,0.0296,0.014,-0.0057
GOOG,2018-04-24 03:08:12,2018,1,0.0421,0.0156,0.0057,0.0265
SAP,2018-04-24 19:40:11,2018,1,0.0396,0.0191,0.0084,0.020500000000000004
TXN,2018-04-25 00:41:48,2018,1,0.034,0.0168,0.0143,0.017200000000000003
LMT,2018-04-25 00:53:10,2018,1,0.0351,0.0208,0.0093,0.0143
AMGN,2018-04-25 04:45:10,2018,1,0.0292,0.0225,0.0157,0.006700000000000001
TMO,2018-04-25 16:40:14,2018,1,0.0526,0.014,0.0095,0.0386
CMCSA,2018-04-25 18:32:07,2018,1,0.049,0.0127,0.0087,0.0363
BA,2018-04-25 19:08:16,2018,1,0.0482,0.0129,0.0104,0.0353
QCOM,2018-04-26 00:10:15,2018,2,0.0319,0.0316,0.0163,0.0002999999999999947
EBAY,2018-04-26 00:28:09,2018,1,0.0329,0.014,0.0087,0.0189
FB,2018-04-26 01:44:10,2018,1,0.0375,0.0208,0.0103,0.0167
F,2018-04-26 02:02:11,2018,1,0.0415,0.0237,0.0099,0.017800000000000003
AMD,2018-04-26 02:12:07,2018,1,0.0346,0.0162,0.0099,0.0184
V,2018-04-26 02:30:08,2018,2,0.0342,0.0158,0.009,0.0184
PEP,2018-04-26 16:44:13,2018,1,0.043,0.0236,0.0117,0.019399999999999997
UNP,2018-04-26 17:14:15,2018,1,0.0475,0.0243,0.0112,0.023200000000000002
UPS,2018-04-26 17:24:15,2018,1,0.0462,0.0224,0.0063,0.023799999999999998
ABBV,2018-04-26 18:04:21,2018,1,0.037,0.0223,0.0141,0.014699999999999998
GM,2018-04-26 19:16:16,2018,1,0.0495,0.0196,0.0072,0.029900000000000003
BMY,2018-04-26 20:26:13,2018,1,0.0449,0.0276,0.0116,0.017300000000000003
AMZN,2018-04-27 00:47:03,2018,1,0.039,0.0259,0.0096,0.0131
SBUX,2018-04-27 01:30:14,2018,2,0.0444,0.0219,0.011,0.022500000000000003
MSFT,2018-04-27 02:01:52,2018,3,0.0363,0.0163,0.0095,0.02
CHTR,2018-04-27 20:39:06,2018,1,0.0251,0.0214,0.0087,0.003700000000000002
CVX,2018-04-27 20:48:12,2018,1,0.0293,0.0269,0.0136,0.0023999999999999994
XOM,2018-04-27 22:43:10,2018,1,0.0309,0.019,0.007,0.0119
MCD,2018-04-30 21:55:09,2018,1,0.0448,0.0161,0.0081,0.0287
AMT,2018-05-01 16:58:13,2018,1,0.0304,0.0147,0.0196,0.0157
MRK,2018-05-01 18:28:07,2018,1,0.0412,0.0252,0.0137,0.016
BA,2018-05-01 19:01:02,2018,-1,0.0362,0.0183,0.0103,0.017900000000000003
AAPL,2018-05-02 00:36:18,2018,2,0.0406,0.0134,0.0115,0.027199999999999995
TMUS,2018-05-02 03:19:11,2018,1,0.0363,0.0213,0.0075,0.015
MA,2018-05-02 16:47:29,2018,1,0.0306,0.014,0.0076,0.016599999999999997
CVS,2018-05-02 18:22:01,2018,1,0.0375,0.0217,0.0147,0.015799999999999998
TSLA,2018-05-03 11:10:25,2018,1,0.0324,0.031,0.0144,0.0013999999999999985
MET,2018-05-03 16:56:12,2018,1,0.0335,0.0226,0.0181,0.010900000000000003
DIS,2018-05-09 00:40:08,2018,2,0.0422,0.018,0.0106,0.024200000000000003
BKNG,2018-05-10 01:42:11,2018,1,0.0386,0.0185,0.0196,0.020100000000000003
DUK,2018-05-10 18:02:09,2018,1,0.038,0.0164,0.0119,0.021599999999999998
CMCSA,2018-05-14 19:32:07,2018,-1,0.0449,0.012,0.0074,0.0329
NFLX,2018-05-15 02:47:12,2018,0,0.0277,0.015,0.0075,0.0127
V,2018-05-15 16:45:09,2018,0,0.0362,0.0206,0.0116,0.015600000000000003
F,2018-05-15 21:17:12,2018,-1,0.0353,0.0186,0.0119,0.0167
JPM,2018-05-15 22:05:07,2018,1,0.025,0.0352,0.007,-0.0102
MA,2018-05-16 19:52:07,2018,-1,0.0304,0.0178,0.0071,0.0126
AZN,2018-05-19 02:14:07,2018,1,0.0326,0.0256,0.0112,0.006999999999999996
BMY,2018-05-22 20:21:13,2018,-1,0.0479,0.0158,0.0082,0.0321
LOW,2018-05-23 19:16:55,2018,1,0.0596,0.0181,0.0107,0.041499999999999995
RY,2018-05-24 19:06:07,2018,2,0.0359,0.0207,0.0128,0.015200000000000002
TD,2018-05-24 23:03:08,2018,2,0.0334,0.0202,0.0102,0.0132
MCD,2018-05-25 00:48:07,2017,0,0.0514,0.0182,0.008,0.0332
JPM,2018-05-29 18:09:08,2018,-1,0.0488,0.0253,0.0247,0.023500000000000004
C,2018-05-29 19:17:05,2018,-1,0.0296,0.01,0.005,0.0196
CRM,2018-05-30 00:54:07,2019,1,0.0359,0.0113,0.0108,0.024600000000000004
MA,2018-05-30 18:05:09,2018,-1,0.0234,0.0081,0.0112,0.015300000000000001
WFC,2018-05-30 19:40:11,2018,0,0.0285,0.023,0.0226,0.005500000000000001
C,2018-05-30 19:42:08,2018,0,0.0306,0.0157,0.016,0.0149
EBAY,2018-05-30 20:36:10,2018,-1,0.0303,0.0093,0.0085,0.021
XOM,2018-05-30 21:15:09,2018,0,0.0386,0.0245,0.0118,0.014100000000000001
WFC,2018-05-31 15:17:15,2018,0,0.0453,0.0268,0.0144,0.0185
BA,2018-05-31 18:57:06,2018,0,0.035,0.0127,0.0101,0.022300000000000004
GM,2018-05-31 21:27:53,2018,-1,0.0487,0.0185,0.0087,0.0302
GS,2018-05-31 23:58:10,2018,0,0.0435,0.0103,0.012,0.03319999999999999
MCD,2018-06-01 00:38:07,2018,0,0.0339,0.0112,0.0136,0.022699999999999998
F,2018-06-01 00:47:04,2018,-1,0.0304,0.0106,0.0137,0.019799999999999998
FB,2018-06-01 02:45:06,2018,0,0.0306,0.0341,0.011,-0.0034999999999999996
JPM,2018-06-01 18:37:11,2018,0,0.0295,0.0269,0.0104,0.002599999999999998
F,2018-06-01 21:39:06,2018,-1,0.0382,0.0211,0.0101,0.017099999999999997
CMCSA,2018-06-11 16:13:07,2018,0,0.0345,0.0311,0.0088,0.0034000000000000037
BAC,2018-06-12 20:20:09,2018,-1,0.0319,0.0137,0.0052,0.018199999999999997
JPM,2018-06-13 02:13:08,2018,-1,0.0407,0.0181,0.0072,0.0226
MA,2018-06-13 16:33:06,2018,-1,0.0296,0.0048,0.0078,0.024800000000000003
C,2018-06-13 17:46:51,2018,-1,0.0322,0.0155,0.0122,0.0167
WFC,2018-06-13 20:01:08,2018,-1,0.0306,0.0174,0.0217,0.0132
V,2018-06-13 22:01:08,2018,-1,0.0403,0.0226,0.0109,0.017700000000000004
PG,2018-06-14 19:35:22,2018,-1,0.0489,0.0195,0.0059,0.0294
MA,2018-06-14 20:21:57,2018,-1,0.0377,0.0141,0.0048,0.023599999999999996
ADBE,2018-06-15 01:03:11,2018,2,0.0508,0.0154,0.0107,0.0354
ORCL,2018-06-20 02:45:16,2018,4,0.0225,0.0171,0.0085,0.0053999999999999986
PEP,2018-07-10 19:01:57,2018,2,0.053,0.0183,0.0087,0.034699999999999995
JPM,2018-07-13 19:19:07,2018,2,0.0323,0.0262,0.011,0.006100000000000001
WFC,2018-07-13 22:45:10,2018,2,0.0259,0.0305,0.0138,-0.0046
C,2018-07-13 22:59:05,2018,2,0.0406,0.0171,0.0122,0.023499999999999997
BAC,2018-07-16 20:09:06,2018,2,0.031,0.0164,0.01,0.014599999999999998
NFLX,2018-07-17 01:47:10,2018,2,0.0493,0.0115,0.0048,0.0378
UNH,2018-07-17 19:47:09,2018,2,0.0497,0.0198,0.0111,0.0299
GS,2018-07-17 22:01:48,2018,2,0.0373,0.0184,0.0124,0.0189
NVS,2018-07-18 16:54:08,2018,2,0.0381,0.0275,0.0121,0.010600000000000002
MS,2018-07-18 18:12:09,2018,2,0.039,0.0212,0.0161,0.0178
ABT,2018-07-18 21:18:10,2018,2,0.0488,0.0239,0.0112,0.024900000000000002
IBM,2018-07-19 01:14:09,2018,2,0.0317,0.0156,0.0048,0.0161
AXP,2018-07-19 01:27:10,2018,2,0.0345,0.0175,0.0085,0.017
EBAY,2018-07-19 03:00:15,2018,2,0.0324,0.0206,0.0138,0.011799999999999998
SAP,2018-07-19 19:52:16,2018,2,0.0373,0.021,0.0099,0.0163
TSM,2018-07-19 20:57:10,2018,2,0.0257,0.0274,0.0106,-0.0017000000000000001
UNP,2018-07-19 21:13:09,2018,2,0.0428,0.0325,0.01,0.010299999999999997
MSFT,2018-07-20 01:29:11,2018,4,0.0413,0.0159,0.0112,0.025400000000000002
GOOG,2018-07-24 01:52:12,2018,2,0.0449,0.0145,0.0058,0.030400000000000003
LMT,2018-07-24 20:26:58,2018,2,0.0357,0.022,0.0139,0.013700000000000004
TXN,2018-07-25 00:01:09,2018,2,0.0353,0.0186,0.0085,0.0167
UPS,2018-07-25 16:46:16,2018,2,0.0443,0.0183,0.0083,0.026
TMO,2018-07-25 16:48:12,2018,2,0.0591,0.0105,0.0092,0.0486
GM,2018-07-25 19:40:11,2018,2,0.0373,0.0213,0.0153,0.016
BA,2018-07-25 21:02:18,2018,2,0.0409,0.012,0.0094,0.0289
QCOM,2018-07-26 00:20:10,2018,3,0.0367,0.0251,0.0173,0.011600000000000003
FB,2018-07-26 01:40:09,2018,2,0.0378,0.018,0.0095,0.0198
F,2018-07-26 01:50:08,2018,2,0.0393,0.0346,0.0081,0.004700000000000003
V,2018-07-26 02:08:07,2018,3,0.0328,0.0191,0.0075,0.013700000000000004
AMD,2018-07-26 02:50:21,2018,2,0.0309,0.0203,0.0126,0.010600000000000002
MA,2018-07-26 18:18:22,2018,2,0.0318,0.0184,0.0076,0.013400000000000002
CMCSA,2018-07-26 18:26:59,2018,2,0.0498,0.0173,0.0086,0.0325
BMY,2018-07-26 19:26:24,2018,2,0.0418,0.024,0.013,0.017799999999999996
MCD,2018-07-26 20:08:15,2018,2,0.0446,0.0163,0.0138,0.028300000000000002
AMZN,2018-07-27 01:00:10,2018,2,0.0474,0.0228,0.0118,0.024599999999999997
SBUX,2018-07-27 01:42:15,2018,3,0.0416,0.0182,0.0097,0.023399999999999997
AZN,2018-07-27 03:32:13,2018,2,0.0414,0.0262,0.0105,0.015199999999999998
AMGN,2018-07-27 05:40:20,2018,2,0.0316,0.0295,0.0141,0.0021000000000000046
MRK,2018-07-27 18:09:08,2018,2,0.0389,0.0211,0.0169,0.017799999999999996
ABBV,2018-07-27 21:46:59,2018,2,0.0394,0.0185,0.0151,0.0209
CVX,2018-07-27 21:47:07,2018,2,0.0301,0.0211,0.0136,0.008999999999999998
XOM,2018-07-28 00:30:07,2018,2,0.032,0.0266,0.0136,0.005400000000000002
AMT,2018-07-31 16:47:16,2018,2,0.0252,0.0101,0.0154,0.0151
PG,2018-07-31 18:20:21,2018,4,0.0528,0.0186,0.0142,0.0342
CHTR,2018-07-31 18:34:16,2018,2,0.0179,0.0228,0.0094,-0.004900000000000002
AAPL,2018-08-01 00:40:13,2018,3,0.0367,0.0165,0.0102,0.020200000000000003
TMUS,2018-08-02 00:55:08,2018,2,0.034,0.0207,0.0107,0.013300000000000003
TSLA,2018-08-02 04:52:13,2018,2,0.0428,0.0265,0.0144,0.0163
DUK,2018-08-02 18:34:15,2018,2,0.0412,0.02,0.0063,0.0212
MET,2018-08-02 18:41:59,2018,2,0.0307,0.0191,0.0217,0.011600000000000003
DIS,2018-08-08 01:21:57,2018,3,0.0315,0.0251,0.0109,0.0063999999999999994
CVS,2018-08-08 21:52:02,2018,2,0.0399,0.0251,0.0138,0.014799999999999997
BKNG,2018-08-09 18:04:12,2018,2,0.0335,0.0145,0.0197,0.019000000000000003
LOW,2018-08-22 17:31:52,2018,2,0.0479,0.0253,0.0107,0.0226
RY,2018-08-22 19:00:09,2018,3,0.0385,0.0235,0.0189,0.015
SE,2018-08-22 19:01:02,2018,2,0.0388,0.0314,0.0094,0.007400000000000004
CRM,2018-08-30 01:55:07,2019,2,0.043,0.0154,0.0127,0.027599999999999996
TD,2018-08-30 23:54:07,2018,3,0.0355,0.019,0.0082,0.016499999999999997
F,2018-09-04 21:58:05,2018,-1,0.0517,0.0173,0.0076,0.0344
ADBE,2018-09-05 16:55:07,2018,-1,0.0405,0.0105,0.0089,0.03
RY,2018-09-05 18:54:07,2018,-1,0.039,0.016,0.0049,0.023
GM,2018-09-06 01:34:05,2018,-1,0.0302,0.0139,0.0171,0.016300000000000002
PG,2018-09-06 14:51:43,2018,-1,0.0475,0.0131,0.0069,0.0344
MSFT,2018-09-06 15:24:12,2018,-1,0.0319,0.012,0.0047,0.019899999999999998
LOW,2018-09-06 21:41:06,2018,0,0.0523,0.021,0.0077,0.031299999999999994
CMCSA,2018-09-07 05:09:05,2018,-1,0.035,0.0157,0.0137,0.019300000000000005
C,2018-09-12 17:05:08,2018,-1,0.0422,0.0172,0.0147,0.025
CMCSA,2018-09-12 17:58:03,2018,0,0.0425,0.0122,0.0071,0.0303
AMD,2018-09-12 18:19:07,2018,-1,0.0309,0.013,0.0091,0.0179
AMGN,2018-09-12 18:21:54,2018,-1,0.0572,0.0189,0.0189,0.0383
ABBV,2018-09-12 19:19:10,2018,0,0.0256,0.0204,0.0182,0.0052
F,2018-09-12 19:23:15,2018,0,0.0234,0.0169,0.0069,0.006500000000000002
BA,2018-09-12 19:30:08,2018,-1,0.0491,0.0104,0.0095,0.0387
AXP,2018-09-12 20:34:06,2018,-1,0.0341,0.0147,0.0099,0.0194
MA,2018-09-12 21:34:08,2018,-1,0.032,0.0162,0.0081,0.0158
TD,2018-09-12 22:56:53,2018,-1,0.025,0.0191,0.0115,0.0059000000000000025
MRK,2018-09-13 00:55:05,2018,-1,0.0476,0.0251,0.0112,0.022500000000000003
CVS,2018-09-13 18:59:07,2018,-1,0.0434,0.0165,0.0109,0.0269
BMY,2018-09-13 19:25:14,2018,0,0.0452,0.0177,0.0141,0.027499999999999997
V,2018-09-13 22:16:08,2018,-1,0.038,0.0151,0.0131,0.022899999999999997
JPM,2018-09-14 01:36:52,2018,-1,0.0435,0.0193,0.0178,0.024199999999999996
ADBE,2018-09-14 03:02:08,2018,3,0.0482,0.0121,0.0102,0.0361
AMGN,2018-09-14 14:58:11,2018,-1,0.0412,0.0181,0.0142,0.0231
WFC,2018-09-14 16:53:07,2018,-1,0.0326,0.027,0.0116,0.005599999999999997
ORCL,2018-09-18 02:04:10,2019,1,0.0259,0.0216,0.0099,0.004299999999999998
V,2018-09-20 18:13:06,2018,-1,0.0337,0.0153,0.0143,0.0184
MA,2018-09-20 21:04:07,2018,-1,0.0453,0.0175,0.0058,0.0278
F,2018-10-02 17:27:04,2018,-1,0.0296,0.0255,0.0062,0.004100000000000003
PEP,2018-10-02 18:19:09,2018,3,0.05,0.0221,0.0121,0.0279
TMUS,2018-10-03 02:28:08,2018,0,0.03,0.0153,0.0059,0.0147
JPM,2018-10-12 18:34:18,2018,3,0.0278,0.0257,0.0131,0.0020999999999999977
C,2018-10-12 20:33:04,2018,3,0.0343,0.0229,0.0114,0.011399999999999997
WFC,2018-10-12 23:56:06,2018,3,0.0342,0.0277,0.0166,0.006500000000000002
BAC,2018-10-15 19:55:10,2018,3,0.0345,0.0184,0.0088,0.016100000000000003
MS,2018-10-16 17:10:08,2018,3,0.041,0.0322,0.0184,0.008800000000000002
UNH,2018-10-16 21:26:10,2018,3,0.044,0.0171,0.0107,0.026899999999999997
IBM,2018-10-17 00:55:20,2018,3,0.0358,0.0205,0.0041,0.015299999999999998
NFLX,2018-10-17 03:29:08,2018,3,0.0365,0.0116,0.0199,0.0249
ABT,2018-10-17 18:21:48,2018,3,0.0386,0.0215,0.0116,0.017100000000000004
TSM,2018-10-18 17:30:08,2018,3,0.0296,0.0357,0.0112,-0.006100000000000001
SAP,2018-10-18 19:50:06,2018,3,0.0413,0.0198,0.0123,0.021500000000000002
NVS,2018-10-18 22:53:08,2018,3,0.0345,0.028,0.0084,0.006500000000000002
GS,2018-10-19 02:57:09,2018,3,0.0311,0.0173,0.015,0.0138
AXP,2018-10-19 03:38:06,2018,3,0.0357,0.0168,0.0101,0.018900000000000004
PG,2018-10-19 18:09:06,2019,1,0.0419,0.028,0.0117,0.0139
LMT,2018-10-23 19:39:08,2018,3,0.0259,0.0159,0.0179,0.009999999999999998
MCD,2018-10-23 21:31:56,2018,3,0.0531,0.0147,0.0082,0.038400000000000004
TXN,2018-10-24 01:55:10,2018,3,0.0273,0.0243,0.0112,0.0030000000000000027
UPS,2018-10-24 17:46:16,2018,3,0.0472,0.0205,0.0071,0.026699999999999998
TMO,2018-10-24 17:46:17,2018,3,0.063,0.0122,0.0111,0.0508
BA,2018-10-24 19:35:24,2018,3,0.0459,0.0131,0.0102,0.0328
V,2018-10-25 01:18:14,2018,4,0.0291,0.0158,0.0111,0.0133
MSFT,2018-10-25 01:26:27,2019,1,0.0462,0.0187,0.0116,0.027499999999999997
F,2018-10-25 02:21:49,2018,3,0.047,0.0252,0.0088,0.0218
AMD,2018-10-25 02:28:23,2018,3,0.0349,0.0183,0.0124,0.0166
TSLA,2018-10-25 06:15:08,2018,3,0.0388,0.0228,0.0153,0.016
MRK,2018-10-25 16:53:26,2018,3,0.0384,0.0205,0.0141,0.017899999999999996
CMCSA,2018-10-25 17:04:25,2018,3,0.0517,0.0147,0.0072,0.037000000000000005
BMY,2018-10-25 19:50:22,2018,3,0.0348,0.027,0.016,0.007799999999999998
UNP,2018-10-25 20:46:12,2018,3,0.0427,0.0216,0.0116,0.0211
GOOG,2018-10-26 01:02:28,2018,3,0.0415,0.0152,0.0082,0.026300000000000004
AMZN,2018-10-26 02:32:27,2018,3,0.0329,0.0225,0.0136,0.0104
CHTR,2018-10-26 20:46:48,2018,3,0.023,0.0227,0.0064,0.0002999999999999982
IBM,2018-10-29 20:18:07,2018,-1,0.034,0.0165,0.0047,0.0175
AMT,2018-10-30 16:54:24,2018,3,0.0326,0.0099,0.0177,0.022699999999999998
MA,2018-10-30 17:36:29,2018,3,0.0327,0.0207,0.0073,0.012
FB,2018-10-31 01:38:26,2018,3,0.0387,0.0179,0.0106,0.0208
EBAY,2018-10-31 02:50:25,2018,3,0.0295,0.0156,0.0096,0.0139
TMUS,2018-10-31 03:08:28,2018,3,0.036,0.0177,0.0077,0.018299999999999997
AMGN,2018-10-31 03:40:11,2018,3,0.0461,0.0259,0.01,0.020200000000000003
GM,2018-10-31 17:34:25,2018,3,0.0453,0.0224,0.0159,0.0229
AAPL,2018-11-02 00:48:27,2018,4,0.0363,0.0124,0.0075,0.023899999999999998
SBUX,2018-11-02 02:16:57,2018,4,0.048,0.0151,0.0085,0.0329
ABBV,2018-11-02 16:23:27,2018,3,0.0402,0.0191,0.0184,0.0211
MET,2018-11-02 17:35:38,2018,3,0.0288,0.0246,0.0225,0.004199999999999999
XOM,2018-11-02 19:26:28,2018,3,0.0387,0.0187,0.0097,0.019999999999999997
CVX,2018-11-02 20:22:12,2018,3,0.0308,0.0232,0.0125,0.007600000000000003
DUK,2018-11-02 20:58:27,2018,3,0.032,0.0165,0.0155,0.0155
BKNG,2018-11-06 04:35:08,2018,3,0.0349,0.0163,0.0165,0.018600000000000002
CVS,2018-11-06 17:57:24,2018,3,0.0364,0.0172,0.0107,0.019200000000000002
QCOM,2018-11-08 01:02:28,2018,4,0.0282,0.0328,0.0147,-0.004600000000000003
AZN,2018-11-08 19:45:11,2018,3,0.0329,0.0267,0.0146,0.006199999999999997
DIS,2018-11-09 01:55:24,2018,4,0.0394,0.0186,0.0101,0.0208
GM,2018-11-12 22:57:07,2018,-1,0.023,0.0171,0.0144,0.005899999999999999
MA,2018-11-13 16:54:35,2018,-1,0.0468,0.0101,0.0056,0.0367
V,2018-11-13 21:19:08,2018,-1,0.0367,0.0147,0.0055,0.022000000000000006
ADBE,2018-11-14 03:37:09,2018,-1,0.0446,0.0062,0.0128,0.038400000000000004
BMY,2018-11-14 21:26:11,2018,-1,0.0388,0.0142,0.0151,0.0246
ORCL,2018-11-14 22:37:11,2018,0,0.0216,0.0295,0.0087,-0.007899999999999997
F,2018-11-14 23:52:11,2018,-1,0.0203,0.022,0.0072,-0.0017000000000000001
V,2018-11-15 00:09:22,2018,-1,0.0391,0.0221,0.0154,0.017
GM,2018-11-15 17:28:08,2018,-1,0.0247,0.0145,0.014,0.010199999999999999
TMUS,2018-11-16 21:10:08,2018,-1,0.035,0.0158,0.0062,0.019200000000000002
LOW,2018-11-20 19:08:07,2018,3,0.0438,0.032,0.013,0.011799999999999998
GM,2018-11-27 14:00:08,2018,-1,0.034,0.0274,0.0113,0.006600000000000002
AMD,2018-11-27 19:15:07,2018,0,0.0433,0.0191,0.0152,0.0242
ABBV,2018-11-27 20:25:24,2018,-1,0.0325,0.0127,0.0094,0.0198
TXN,2018-11-27 20:43:20,2018,-1,0.0234,0.0276,0.0138,-0.004199999999999999
MSFT,2018-11-27 21:54:11,2018,0,0.038,0.0128,0.007,0.0252
IBM,2018-11-27 23:56:49,2018,0,0.0221,0.0132,0.0151,0.008900000000000002
CRM,2018-11-28 05:02:05,2019,3,0.0409,0.0148,0.0099,0.026099999999999998
AMGN,2018-11-28 09:15:20,2018,-1,0.033,0.0311,0.0162,0.0019000000000000024
BMY,2018-11-28 12:21:59,2018,-1,0.0236,0.0185,0.0166,0.0051
CVS,2018-11-28 18:04:19,2018,-1,0.0357,0.0162,0.0138,0.019500000000000003
RY,2018-11-28 19:37:07,2018,4,0.0355,0.0207,0.0167,0.014799999999999997
MSFT,2018-11-29 01:07:07,2018,0,0.0394,0.0149,0.0056,0.024499999999999997
AMGN,2018-11-29 07:51:47,2018,-1,0.0325,0.0243,0.0164,0.008200000000000002
V,2018-11-29 10:09:07,2018,0,0.0459,0.0137,0.0112,0.032200000000000006
TD,2018-11-30 01:02:21,2018,4,0.0281,0.0218,0.0148,0.0063
F,2018-12-03 19:04:07,2018,-1,0.0314,0.0238,0.0098,0.007599999999999996
NFLX,2018-12-03 23:58:10,2018,0,0.0404,0.0127,0.0124,0.0277
BKNG,2018-12-04 12:16:56,2018,-1,0.031,0.0132,0.0196,0.0178
WFC,2018-12-04 17:36:07,2018,-1,0.0349,0.0246,0.0207,0.0103
CMCSA,2018-12-04 18:25:07,2018,-1,0.0439,0.0084,0.0065,0.035500000000000004
TMUS,2018-12-04 19:57:09,2018,-1,0.0266,0.0241,0.0108,0.0024999999999999988
JPM,2018-12-04 20:52:11,2018,-1,0.0221,0.0416,0.0158,-0.019499999999999997
MSFT,2018-12-04 21:59:13,2018,-1,0.0212,0.0136,0.005,0.007600000000000001
BAC,2018-12-04 22:31:09,2018,-1,0.0214,0.0218,0.0127,-0.00040000000000000105
AMT,2018-12-05 00:47:09,2018,0,0.0301,0.0113,0.0309,0.018799999999999997
V,2018-12-05 02:07:03,2018,-1,0.0474,0.0214,0.0102,0.026
AXP,2018-12-05 17:59:08,2018,-1,0.0378,0.0131,0.0086,0.0247
MSFT,2018-12-05 19:40:09,2018,-1,0.0353,0.01,0.0063,0.025299999999999996
C,2018-12-05 21:05:04,2018,-1,0.0263,0.0175,0.0175,0.008799999999999999
CRM,2018-12-05 21:12:06,2018,-1,0.0349,0.0129,0.0083,0.022
IBM,2018-12-05 22:43:08,2018,-1,0.0294,0.0178,0.0122,0.0116
CRM,2018-12-06 06:25:05,2018,-1,0.0371,0.0149,0.0094,0.0222
BMY,2018-12-07 01:27:07,2018,-1,0.0303,0.0239,0.0124,0.0063999999999999994
LOW,2018-12-13 13:06:08,2018,-1,0.0557,0.0249,0.0066,0.0308
ADBE,2018-12-14 04:41:11,2018,4,0.0434,0.0116,0.0125,0.0318
MET,2018-12-14 19:59:07,2018,-1,0.0336,0.0228,0.0219,0.010799999999999997
ORCL,2018-12-18 00:36:13,2019,2,0.0337,0.0131,0.0099,0.0206
BMY,2019-01-04 07:17:09,2019,-1,0.0498,0.0212,0.0097,0.028599999999999997
MRK,2019-01-08 04:29:22,2019,-1,0.0517,0.019,0.0167,0.03270000000000001
CVS,2019-01-08 20:53:08,2019,-1,0.0516,0.0165,0.0043,0.0351
AMGN,2019-01-08 21:39:11,2019,0,0.0657,0.0111,0.0041,0.054599999999999996
RY,2019-01-08 23:28:21,2019,-1,0.0299,0.0242,0.0171,0.0057
ABBV,2019-01-09 21:27:30,2019,0,0.057,0.0088,0.0113,0.0482
TMUS,2019-01-10 01:30:07,2019,-1,0.0411,0.0222,0.0069,0.018899999999999997
C,2019-01-14 21:10:08,2018,4,0.0344,0.0284,0.0204,0.005999999999999998
UNH,2019-01-15 19:38:20,2018,4,0.0453,0.0183,0.014,0.027
GM,2019-01-15 21:12:06,2019,-1,0.0475,0.0239,0.0101,0.0236
JPM,2019-01-15 23:33:12,2018,4,0.033,0.0378,0.0127,-0.004799999999999999
WFC,2019-01-15 23:44:09,2018,4,0.0324,0.028,0.0191,0.004399999999999998
F,2019-01-16 00:43:09,2019,-1,0.0379,0.0139,0.011,0.024000000000000004
GS,2019-01-16 19:28:10,2018,4,0.0284,0.0234,0.0138,0.005000000000000001
F,2019-01-16 19:38:08,2019,-1,0.0468,0.0142,0.0089,0.032600000000000004
GM,2019-01-16 20:13:10,2019,-1,0.0508,0.0165,0.0136,0.0343
BAC,2019-01-16 20:57:11,2018,4,0.032,0.0271,0.0137,0.004900000000000002
MS,2019-01-17 20:36:06,2018,4,0.0347,0.0316,0.0167,0.0030999999999999986
TSM,2019-01-17 23:47:17,2018,4,0.0228,0.0335,0.0153,-0.010700000000000001
NFLX,2019-01-18 05:27:12,2018,4,0.0419,0.0082,0.0183,0.0337
AXP,2019-01-18 06:00:10,2018,4,0.0346,0.0173,0.0123,0.0173
IBM,2019-01-23 01:07:09,2018,4,0.0377,0.022,0.008,0.0157
PG,2019-01-23 18:30:14,2019,2,0.047,0.0286,0.0112,0.0184
ABT,2019-01-23 19:36:09,2018,4,0.0402,0.0189,0.013,0.0213
CMCSA,2019-01-23 21:30:15,2018,4,0.047,0.0106,0.0065,0.0364
F,2019-01-24 01:39:09,2018,4,0.0409,0.0281,0.0094,0.012799999999999999
TXN,2019-01-24 02:51:11,2018,4,0.0251,0.029,0.0159,-0.0039000000000000007
BMY,2019-01-24 20:29:07,2018,4,0.0487,0.0233,0.0127,0.0254
UNP,2019-01-24 23:34:10,2018,4,0.0494,0.0228,0.0141,0.0266
SBUX,2019-01-25 05:48:18,2019,1,0.0454,0.0161,0.0071,0.029300000000000003
ABBV,2019-01-25 18:52:18,2018,4,0.0303,0.022,0.0229,0.008300000000000002
SAP,2019-01-29 19:43:16,2018,4,0.0383,0.0206,0.0097,0.0177
LMT,2019-01-29 21:00:06,2018,4,0.0277,0.0211,0.0145,0.006599999999999998
AAPL,2019-01-30 02:06:07,2019,1,0.0319,0.0161,0.0127,0.015799999999999998
AMD,2019-01-30 02:07:20,2018,4,0.0367,0.0176,0.0129,0.019100000000000002
AMGN,2019-01-30 02:55:12,2018,4,0.0387,0.0225,0.0124,0.0162
EBAY,2019-01-30 05:07:15,2018,4,0.0327,0.0146,0.0112,0.018099999999999998
NVS,2019-01-30 19:38:09,2018,4,0.0428,0.0241,0.012,0.018699999999999998
TMO,2019-01-30 20:28:11,2018,4,0.0527,0.013,0.0171,0.0397
